sku,marketplace_product_name_ar,seller_item_name,price,similarity_score,confidence_level,matched_sku
2750,اوركس بخاخ بالفم 60 مل,اوريكس  سبراى,68.0,0.6,0.5,65
2750,اوركس بخاخ بالفم 60 مل,اوريكس  سبراى 44.75ج,68.0,0.6,0.5,65
2750,اوركس بخاخ بالفم 60 مل,اوريكس 60 مل اسبراى,68.0,0.62,0.5,2282
2750,اوركس بخاخ بالفم 60 مل,اوريكس 60 مل اسبراى,68.0,0.62,0.5,2282
2750,اوركس بخاخ بالفم 60 مل,اوريكس 60 مل اسبراى,68.0,0.62,0.5,2282
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط باكت50,81.0,0.51,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان30قرص سعر ج ,81.0,0.6,0.5,1024
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان3شريط,81.0,0.49,0.5,1337
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان3شريط جديد ,81.0,0.49,0.5,1337
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان3شريطططط كبير,81.0,0.44,0.5,1337
28,باي-الكوفان 150 مجم 30 قرص,باي الكوفان 30 قرص س ج,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باي الكوفان 333333شريط,81.0,0.49,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باي الكوفان 333333شريط,81.0,0.49,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان30قرص س ج,81.0,0.65,1.0,1525
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان س جديد ,81.0,0.58,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان س ج,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان س ج,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان جديد,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص81جنيه,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص55.5ج  ,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص3 شريييط,81.0,0.59,0.5,666
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص3 شريط س ج**,81.0,0.59,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص3 شريط س ج 2,81.0,0.65,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص24.75جنيه,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص/اسكندريه,81.0,0.56,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص/ س ج,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص**,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص سعر31.5,81.0,0.6,0.5,1452
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص سعر جديد,81.0,0.64,0.5,1452
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص س- ج *,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص س ج 31.5ج,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص س ج,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص س ج,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص س ج,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص جدييييييييد31.5,81.0,0.56,0.5,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص جدييد ,81.0,0.62,0.5,666
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص جديد,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص جديد,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص جديد,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص 81ج,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص 3شريط سعر جديد,81.0,0.61,0.5,122
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص 3 شريييييط ,81.0,0.6,0.5,666
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص 3 شرييط,81.0,0.64,0.5,666
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص 3 شريط قديم,81.0,0.64,0.5,977
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص 3 شريط  81 ج جديد,81.0,0.63,0.5,2078
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص   س.ج.ج,81.0,0.64,0.5,1452
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص ,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان اقراص,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريططط,81.0,0.53,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط31.5ج,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط قديم هام,81.0,0.53,0.5,2036
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط سعر جديد ,81.0,0.55,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط سعر جديد ,81.0,0.55,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط جديد,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان30قرص س ج,81.0,0.65,1.0,1525
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد انتبه,81.0,0.47,0.5,2036
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان سعر جديد81ج,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان ق ,81.0,0.52,0.5,65
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان ق ,81.0,0.52,0.5,65
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان ق س0ج ,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان ق*,81.0,0.52,0.5,65
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان قديم,81.0,0.53,0.5,65
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان كبسول3شريط ركزز,81.0,0.53,0.5,11927
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان30 قرص س ج,81.0,0.65,1.0,1525
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان30 قرص سعر ق,81.0,0.6,0.5,1024
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان   اقراص جديد,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  3 شريط,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  3 شريط 24.75جنيه,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  30 قرص ,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  30قرص,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  أقراص   * ,81.0,0.51,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص ,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص س ج,81.0,0.69,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص سعر جديد ركز,81.0,0.58,0.5,1452
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص سعر جدييد,81.0,0.6,0.5,1452
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  اقراص سعرجديد  ,81.0,0.64,0.5,1452
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  علبه كبيره,81.0,0.49,0.5,1452
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان  ق,81.0,0.52,0.5,65
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان /س ج,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان /س ج /31.5ج /ركزززز,81.0,0.45,0.5,349
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 24.75ج,81.0,0.55,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3  شريط ,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شرررريط اقراص سعر قديم,81.0,0.59,0.5,1423
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط   س ج,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط  س ج,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط  س ج,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط /31.5ج س.جديد ,81.0,0.58,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط خد بالك,81.0,0.5,0.5,2750
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان30قرص,81.0,0.65,1.0,1525
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط خد بالك,81.0,0.5,0.5,2750
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط س ج,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط س ج,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط س.ج,81.0,0.62,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط س.ج,81.0,0.62,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط س.ق,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط سعرقديم,81.0,0.55,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3 شريط/سعر جديد,81.0,0.51,0.5,2036
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30 قرص جديد,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قراص,81.0,0.56,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قراص,81.0,0.56,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قراص,81.0,0.56,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قراص,81.0,0.56,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قراص ,81.0,0.56,0.5,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قرص,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قرص س ج,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قرص س ج ج,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قرص/س ج,81.0,0.76,1.0,2737
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 30قرص/سعر جديد,81.0,0.68,1.0,3790
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شرائط,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شرررررريط,81.0,0.46,0.5,1916
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط,81.0,0.56,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط | 81ج س.ج,81.0,0.62,0.5,720
28,باي-الكوفان 150 مجم 30 قرص,باى الكوفان 3شريط الجديد,81.0,0.56,0.5,349
3562,تورسيريتك 5 مجم 30 قرص,تورستوريتك 5مج,42.0,0.83,1.0,1317
3562,تورسيريتك 5 مجم 30 قرص,تورسيريتك 5مج يوتوبيا,42.0,0.83,1.0,1317
3562,تورسيريتك 5 مجم 30 قرص,تورسيريتك 5مج 30 ق س ج/يوتوبيا ,42.0,0.81,1.0,1317
3562,تورسيريتك 5 مجم 30 قرص,تورسيريتك 5مج 30 ق س ج/يوتوبيا ,42.0,0.81,1.0,1317
3562,تورسيريتك 5 مجم 30 قرص,تورسيريتك 5مج 30 ق س ج/يوتوبيا ,42.0,0.81,1.0,1317
3562,تورسيريتك 5 مجم 30 قرص,تورسيريتك 5م,42.0,0.87,1.0,1317
3580,زيستريل 5 مجم 10 قرص,زيستريل 5م,20.5,0.82,1.0,2374
3580,زيستريل 5 مجم 10 قرص,زيستريل 5م 13ج,20.5,0.82,1.0,2374
3580,زيستريل 5 مجم 10 قرص,زيستريل 5م اقراص  س ق,20.5,0.79,1.0,2374
3580,زيستريل 5 مجم 10 قرص,زيستريل 5م جديد,20.5,0.82,1.0,2374
3580,زيستريل 5 مجم 10 قرص,زيستريـل 5 مجـم اقـراص استرا,20.5,0.59,0.5,639
3580,زيستريل 5 مجم 10 قرص,زيستريل 05- 10ق,20.5,0.67,1.0,2374
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مج 30قرص س ج الدلتا,126.0,0.84,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2م س ج,126.0,0.82,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2م اقراص,126.0,0.9,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2م 3 شريط جديد ,126.0,0.69,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2م,126.0,0.82,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2جم اقراص جديد,126.0,0.93,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2جم اقراص جديد,126.0,0.93,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2جم اقراص 3شريط,126.0,0.82,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2جم اقراص,126.0,0.93,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2جم اقراص,126.0,0.93,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2جم اقراص,126.0,0.93,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم ق 3شريط س ج /دلتا فارم,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم ق 3شريط /دلتا فارم,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم * 3 شريط *,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم  3 شريط/دلتا فارم,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم  3 شريط/دلتا فارم,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم  3 شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم  3 شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2 مجم   3شريط /سعر جديد,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مم****ق ,126.0,0.55,0.5,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مم ق,126.0,0.53,0.5,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مم ق,126.0,0.53,0.5,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم3شريط,126.0,0.63,0.5,1789
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم3شريط,126.0,0.63,0.5,1789
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم3شريط,126.0,0.63,0.5,1789
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم*--ثلاث شرائط $,126.0,0.55,0.5,3640
3711,سيكودال 2 مجم 30 قرص,"سيكودال2مجم اقراص""س.ج",126.0,0.81,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم اقراص س.ج@,126.0,0.84,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم اقراص س.ج,126.0,0.84,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم اقراص س ج,126.0,0.85,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم اقراص,126.0,0.85,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم اقراص,126.0,0.85,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم اقراص,126.0,0.85,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم 3 شريط,126.0,0.68,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مج3ش جديد,126.0,0.7,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم,126.0,0.65,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مجم,126.0,0.65,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2م=3شريط,126.0,0.53,0.5,1789
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم  3شريط/س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم  3شريط/س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم *3شريط السعر الجديد,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س * ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط س ج,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط سعر ج,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط**,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط**,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط**,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط**,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط**,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط**,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط**,126.0,0.79,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال 2مجم 3شريط//الدلتا,126.0,0.74,1.0,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مم****ق ,126.0,0.55,0.5,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مم****ق ,126.0,0.55,0.5,3640
3711,سيكودال 2 مجم 30 قرص,سيكودال2مم3شريط قرص جدييييييييييد,126.0,0.56,0.5,2737
3957,كيريلا مرهم 15 جم,كيرلا كريم,16.0,0.57,0.5,1334
3957,كيريلا مرهم 15 جم,كريلا كريم جلوبال*ج ,16.0,0.59,0.5,1808
3957,كيريلا مرهم 15 جم,كيرلا* كريم,16.0,0.57,0.5,1334
421,نيورونتين 300 مجم 20 كبسول,نيورنتين 2 شريط @ فايزر,80.0,0.52,0.5,253
421,نيورونتين 300 مجم 20 كبسول,نيورنتين300ك احذرر,80.0,0.43,0.5,666
421,نيورونتين 300 مجم 20 كبسول,نيورنتين300ك,80.0,0.43,0.5,3369
421,نيورونتين 300 مجم 20 كبسول,نيورنتين كبسول,80.0,0.73,1.0,3369
421,نيورونتين 300 مجم 20 كبسول,نيورنتين كبسول,80.0,0.73,1.0,3369
421,نيورونتين 300 مجم 20 كبسول,نيورنتين كبسول,80.0,0.73,1.0,3369
421,نيورونتين 300 مجم 20 كبسول,نيورونتين300مم كبسول ,80.0,0.65,1.0,1540
421,نيورونتين 300 مجم 20 كبسول,نيورونتين300مم كبسول ,80.0,0.65,1.0,1540
421,نيورونتين 300 مجم 20 كبسول,نيورونتين300مم كبسول,80.0,0.65,1.0,1540
421,نيورونتين 300 مجم 20 كبسول,نيورونتين300 كبسول-فايزر,80.0,0.62,0.5,2413
421,نيورونتين 300 مجم 20 كبسول,نيورونتين*/فايزر,80.0,0.45,0.5,45
4368,ستروبانتين كريم 30 جم,سترو بنتين كريم,50.0,0.6,0.5,879
477,جستيكول 20 مجم 14 قرص,جاست كوول 20مجم ق سعر جديد,80.0,0.7,1.0,165
477,جستيكول 20 مجم 14 قرص,جيستيكول20اقراص السعر الجديد,80.0,0.62,0.5,1028
477,جستيكول 20 مجم 14 قرص,جاست كول20مج 2شريط,80.0,0.57,0.5,4762
477,جستيكول 20 مجم 14 قرص,جاست كول20م 14م س ج,80.0,0.62,0.5,4762
477,جستيكول 20 مجم 14 قرص,جاست كول 20مل 2شريط 57.50ج,80.0,0.67,1.0,4384
477,جستيكول 20 مجم 14 قرص,جاستكول 20مجم,80.0,0.74,1.0,4762
477,جستيكول 20 مجم 14 قرص,جستكول20مجم 2شريط  ,80.0,0.62,0.5,2520
477,جستيكول 20 مجم 14 قرص,جاست كول 20مل 2شريط,80.0,0.67,1.0,4384
477,جستيكول 20 مجم 14 قرص,جاست كول 20مجم /14 ق ايه يو جى,80.0,0.74,1.0,4762
477,جستيكول 20 مجم 14 قرص,جاست كول 20مجم  14 قرص تاريخ 26,80.0,0.83,1.0,84
477,جستيكول 20 مجم 14 قرص,جاست كول 20مجم,80.0,0.78,1.0,591
477,جستيكول 20 مجم 14 قرص,جاست كول 20مج  صغيرررر,80.0,0.56,0.5,114
477,جستيكول 20 مجم 14 قرص,جاست كول 20م14 اقراص ,80.0,0.7,1.0,10
477,جستيكول 20 مجم 14 قرص,جاست كول 20,80.0,0.69,1.0,708
477,جستيكول 20 مجم 14 قرص,جاست كول 20مجم س ج,80.0,0.78,1.0,591
477,جستيكول 20 مجم 14 قرص,جاست كول 20مجم س ق,80.0,0.7,1.0,4762
483,لوسترال 50 مجم 20 قرص,لوسترال 2 شريط فايزر,101.0,0.52,0.5,1111
483,لوسترال 50 مجم 20 قرص,لوسترال 2 شريط انتباااااة,101.0,0.5,0.5,169
483,لوسترال 50 مجم 20 قرص,لوستورال 2 شريط,101.0,0.55,0.5,708
483,لوسترال 50 مجم 20 قرص,لوستورال 2 شريط س.ج,101.0,0.59,0.5,1808
483,لوسترال 50 مجم 20 قرص,لوستورال جديد/فايزر,101.0,0.5,0.5,708
483,لوسترال 50 مجم 20 قرص,لوسترال50 جم  2ش,101.0,0.55,0.5,670
500,نورفاسك 5 مجم 30 قرص,نورفاسك5سعرجديداقراص,123.0,0.59,0.5,197
5591,سيتراك 1مجم/مل شراب 120 مل,ستراك شراب س ج,25.5,0.57,0.5,2282
5591,سيتراك 1مجم/مل شراب 120 مل,ستراك شراب,25.5,0.57,0.5,2282
5591,سيتراك 1مجم/مل شراب 120 مل,ستراك شراب,25.5,0.57,0.5,2282
5591,سيتراك 1مجم/مل شراب 120 مل,ستراك شراب,25.5,0.57,0.5,2282
5591,سيتراك 1مجم/مل شراب 120 مل,ستراك شراب,25.5,0.57,0.5,2282
5591,سيتراك 1مجم/مل شراب 120 مل,ستراك شراب,25.5,0.57,0.5,2282
